content_id,title,genre,content_type,release_year,duration_mins,production_cost_bucket,language
CNT-01324,Drama Documentary 1324,Drama,Documentary,2021,85,Medium ($1M-$10M),Spanish
CNT-01325,Comedy Series 1325,Comedy,Series,2019,29,Blockbuster (>$50M),English
CNT-01326,Documentary Series 1326,Documentary,Series,2024,53,High ($10M-$50M),English
CNT-01327,Romance Series 1327,Romance,Series,2017,52,High ($10M-$50M),English
CNT-01328,Documentary Series 1328,Documentary,Series,2015,20,Medium ($1M-$10M),English
CNT-01329,Action Movie 1329,Action,Movie,2019,83,Medium ($1M-$10M),English
CNT-01330,Thriller Series 1330,Thriller,Series,2012,29,Low (<$1M),German
CNT-01331,Sci-Fi Documentary 1331,Sci-Fi,Documentary,2015,83,Low (<$1M),English
CNT-01332,Sports Live 1332,Sports,Live,2024,83,Blockbuster (>$50M),English
CNT-01333,Sports Live 1333,Sports,Live,2014,94,Low (<$1M),English
CNT-01334,News Series 1334,News,Series,2015,34,Medium ($1M-$10M),English
CNT-01335,Documentary Movie 1335,Documentary,Movie,2013,86,Medium ($1M-$10M),English
CNT-01336,Sci-Fi Movie 1336,Sci-Fi,Movie,2014,172,Low (<$1M),English
CNT-01337,Sports Documentary 1337,Sports,Documentary,2017,87,Medium ($1M-$10M),Spanish
CNT-01338,Drama Series 1338,Drama,Series,2014,32,Medium ($1M-$10M),English
CNT-01339,Sports Documentary 1339,Sports,Documentary,2021,40,Medium ($1M-$10M),English
CNT-01340,News Series 1340,News,Series,2011,46,Medium ($1M-$10M),German
CNT-01341,Kids Documentary 1341,Kids,Documentary,2021,51,Low (<$1M),English
CNT-01342,Kids Movie 1342,Kids,Movie,2017,150,High ($10M-$50M),English
CNT-01343,News Series 1343,News,Series,2025,25,High ($10M-$50M),French
CNT-01344,Thriller Movie 1344,Thriller,Movie,2010,168,Medium ($1M-$10M),English
CNT-01345,Action Documentary 1345,Action,Documentary,2016,52,High ($10M-$50M),German
CNT-01346,Sports Movie 1346,Sports,Movie,2020,154,High ($10M-$50M),English
CNT-01347,Drama Movie 1347,Drama,Movie,2020,129,Medium ($1M-$10M),French
CNT-01348,Drama Series 1348,Drama,Series,2021,38,High ($10M-$50M),English
CNT-01349,News Series 1349,News,Series,2021,37,Blockbuster (>$50M),Spanish
CNT-01350,Action Movie 1350,Action,Movie,2012,80,High ($10M-$50M),French
CNT-01351,Thriller Series 1351,Thriller,Series,2023,49,Medium ($1M-$10M),English
CNT-01352,Kids Movie 1352,Kids,Movie,2016,115,Blockbuster (>$50M),English
CNT-01353,Comedy Movie 1353,Comedy,Movie,2010,157,Low (<$1M),English
CNT-01354,Sci-Fi Movie 1354,Sci-Fi,Movie,2025,98,Blockbuster (>$50M),Japanese
CNT-01355,Action Live 1355,Action,Live,2024,138,Medium ($1M-$10M),German
CNT-01356,Drama Series 1356,Drama,Series,2021,40,Low (<$1M),English
CNT-01357,Romance Documentary 1357,Romance,Documentary,2020,81,Medium ($1M-$10M),French
CNT-01358,Sports Series 1358,Sports,Series,2010,31,High ($10M-$50M),German
CNT-01359,Action Series 1359,Action,Series,2024,51,Low (<$1M),English
CNT-01360,Drama Series 1360,Drama,Series,2012,53,Low (<$1M),English
CNT-01361,Romance Series 1361,Romance,Series,2024,47,Low (<$1M),English
CNT-01362,Comedy Movie 1362,Comedy,Movie,2015,105,Blockbuster (>$50M),English
CNT-01363,Comedy Movie 1363,Comedy,Movie,2017,93,Medium ($1M-$10M),French
CNT-01364,Thriller Series 1364,Thriller,Series,2014,52,Medium ($1M-$10M),English
CNT-01365,Romance Documentary 1365,Romance,Documentary,2019,40,Low (<$1M),English
CNT-01366,Romance Documentary 1366,Romance,Documentary,2014,41,Medium ($1M-$10M),Korean
CNT-01367,Sports Movie 1367,Sports,Movie,2011,172,Medium ($1M-$10M),English
CNT-01368,Comedy Movie 1368,Comedy,Movie,2020,146,Blockbuster (>$50M),Spanish
CNT-01369,Comedy Movie 1369,Comedy,Movie,2013,175,Low (<$1M),Spanish
CNT-01370,Drama Movie 1370,Drama,Movie,2010,152,Medium ($1M-$10M),English
CNT-01371,News Live 1371,News,Live,2016,49,Medium ($1M-$10M),English
CNT-01372,News Series 1372,News,Series,2017,31,Medium ($1M-$10M),Spanish
CNT-01373,Action Series 1373,Action,Series,2025,49,Low (<$1M),German
CNT-01374,Sports Series 1374,Sports,Series,2025,21,Blockbuster (>$50M),English
CNT-01375,Kids Documentary 1375,Kids,Documentary,2021,90,Low (<$1M),English
CNT-01376,Sci-Fi Live 1376,Sci-Fi,Live,2021,37,High ($10M-$50M),English
CNT-01377,Sports Movie 1377,Sports,Movie,2018,161,High ($10M-$50M),Korean
CNT-01378,Romance Live 1378,Romance,Live,2011,85,Low (<$1M),English
CNT-01379,Comedy Documentary 1379,Comedy,Documentary,2025,93,High ($10M-$50M),English
CNT-01380,Action Documentary 1380,Action,Documentary,2019,75,Low (<$1M),English
CNT-01381,Sci-Fi Series 1381,Sci-Fi,Series,2017,54,Low (<$1M),Spanish
CNT-01382,Drama Series 1382,Drama,Series,2021,46,Low (<$1M),English
CNT-01383,Thriller Series 1383,Thriller,Series,2021,31,Low (<$1M),English
CNT-01384,Sports Movie 1384,Sports,Movie,2022,100,High ($10M-$50M),Japanese
CNT-01385,Kids Series 1385,Kids,Series,2012,39,High ($10M-$50M),Spanish
CNT-01386,Thriller Series 1386,Thriller,Series,2022,48,Medium ($1M-$10M),French
CNT-01387,News Movie 1387,News,Movie,2022,180,Medium ($1M-$10M),English
CNT-01388,Thriller Movie 1388,Thriller,Movie,2025,136,Blockbuster (>$50M),Spanish
CNT-01389,Romance Series 1389,Romance,Series,2018,44,Low (<$1M),Korean
CNT-01390,Sports Series 1390,Sports,Series,2015,43,Medium ($1M-$10M),English
CNT-01391,News Movie 1391,News,Movie,2016,121,Medium ($1M-$10M),English
CNT-01392,Documentary Movie 1392,Documentary,Movie,2019,104,Low (<$1M),English
CNT-01393,Thriller Series 1393,Thriller,Series,2022,43,Low (<$1M),English
CNT-01394,News Series 1394,News,Series,2016,20,High ($10M-$50M),English
CNT-01395,Documentary Movie 1395,Documentary,Movie,2010,107,High ($10M-$50M),Japanese
CNT-01396,News Movie 1396,News,Movie,2023,137,Low (<$1M),English
CNT-01397,Thriller Movie 1397,Thriller,Movie,2015,119,Medium ($1M-$10M),English
CNT-01398,Documentary Series 1398,Documentary,Series,2015,25,Low (<$1M),Japanese
CNT-01399,News Series 1399,News,Series,2014,46,Medium ($1M-$10M),English
CNT-01400,Action Live 1400,Action,Live,2024,109,High ($10M-$50M),French
CNT-01401,Sports Movie 1401,Sports,Movie,2019,145,High ($10M-$50M),English
CNT-01402,Sports Live 1402,Sports,Live,2016,141,Blockbuster (>$50M),English
CNT-01403,Documentary Series 1403,Documentary,Series,2023,32,Blockbuster (>$50M),English
CNT-01404,Drama Series 1404,Drama,Series,2010,30,High ($10M-$50M),English
CNT-01405,Thriller Movie 1405,Thriller,Movie,2013,149,Low (<$1M),Spanish
CNT-01406,Action Series 1406,Action,Series,2013,36,High ($10M-$50M),English
CNT-01407,Action Movie 1407,Action,Movie,2016,157,Low (<$1M),English
CNT-01408,News Series 1408,News,Series,2023,53,Medium ($1M-$10M),English
CNT-01409,Action Movie 1409,Action,Movie,2022,130,Medium ($1M-$10M),Japanese
CNT-01410,Kids Documentary 1410,Kids,Documentary,2016,42,Low (<$1M),English
CNT-01411,Sports Series 1411,Sports,Series,2011,32,High ($10M-$50M),Japanese
CNT-01412,Documentary Documentary 1412,Documentary,Documentary,2010,94,Low (<$1M),French
CNT-01413,Romance Series 1413,Romance,Series,2018,29,Medium ($1M-$10M),German
CNT-01414,Drama Series 1414,Drama,Series,2020,45,Medium ($1M-$10M),English
CNT-01415,News Movie 1415,News,Movie,2024,179,Low (<$1M),Japanese
CNT-01416,Sci-Fi Documentary 1416,Sci-Fi,Documentary,2020,65,Low (<$1M),German
CNT-01417,Kids Movie 1417,Kids,Movie,2014,114,High ($10M-$50M),English
CNT-01418,Sci-Fi Movie 1418,Sci-Fi,Movie,2011,152,Medium ($1M-$10M),English
CNT-01419,Comedy Movie 1419,Comedy,Movie,2017,131,High ($10M-$50M),English
CNT-01420,Documentary Series 1420,Documentary,Series,2017,52,Low (<$1M),Japanese
CNT-01421,Documentary Live 1421,Documentary,Live,2010,59,Medium ($1M-$10M),English
CNT-01422,Sci-Fi Series 1422,Sci-Fi,Series,2021,23,Medium ($1M-$10M),English
CNT-01423,Sports Series 1423,Sports,Series,2023,41,Low (<$1M),English
CNT-01424,Action Series 1424,Action,Series,2011,54,High ($10M-$50M),Japanese
CNT-01425,News Movie 1425,News,Movie,2017,175,Medium ($1M-$10M),German
CNT-01426,Action Series 1426,Action,Series,2014,48,Low (<$1M),German
CNT-01427,Action Documentary 1427,Action,Documentary,2016,69,Low (<$1M),English
CNT-01428,Comedy Series 1428,Comedy,Series,2011,26,Blockbuster (>$50M),English
CNT-01429,Sci-Fi Documentary 1429,Sci-Fi,Documentary,2016,74,Blockbuster (>$50M),English
CNT-01430,Romance Live 1430,Romance,Live,2018,32,Medium ($1M-$10M),Spanish
CNT-01431,Romance Documentary 1431,Romance,Documentary,2024,63,Blockbuster (>$50M),Korean
CNT-01432,Thriller Documentary 1432,Thriller,Documentary,2016,57,High ($10M-$50M),English
CNT-01433,Thriller Live 1433,Thriller,Live,2011,99,Low (<$1M),English
CNT-01434,Comedy Series 1434,Comedy,Series,2014,48,Medium ($1M-$10M),English
CNT-01435,Documentary Movie 1435,Documentary,Movie,2012,142,Low (<$1M),English
CNT-01436,Documentary Movie 1436,Documentary,Movie,2015,153,High ($10M-$50M),English
CNT-01437,Comedy Documentary 1437,Comedy,Documentary,2010,54,Low (<$1M),Spanish
CNT-01438,Kids Series 1438,Kids,Series,2024,30,Low (<$1M),Korean
CNT-01439,Drama Movie 1439,Drama,Movie,2016,116,Blockbuster (>$50M),English
CNT-01440,Comedy Series 1440,Comedy,Series,2021,52,Low (<$1M),Japanese
CNT-01441,News Movie 1441,News,Movie,2016,165,Medium ($1M-$10M),English
CNT-01442,Action Movie 1442,Action,Movie,2022,105,Blockbuster (>$50M),Korean
CNT-01443,Kids Series 1443,Kids,Series,2020,52,Blockbuster (>$50M),Spanish
CNT-01444,Drama Live 1444,Drama,Live,2013,121,Blockbuster (>$50M),Spanish
CNT-01445,Kids Series 1445,Kids,Series,2023,50,Low (<$1M),Korean
CNT-01446,Thriller Movie 1446,Thriller,Movie,2012,114,Medium ($1M-$10M),English
CNT-01447,Thriller Documentary 1447,Thriller,Documentary,2025,71,Low (<$1M),Japanese
CNT-01448,Documentary Series 1448,Documentary,Series,2023,27,High ($10M-$50M),French
CNT-01449,News Series 1449,News,Series,2011,45,Low (<$1M),English
CNT-01450,Drama Series 1450,Drama,Series,2015,30,Medium ($1M-$10M),English
CNT-01451,Documentary Series 1451,Documentary,Series,2017,54,Medium ($1M-$10M),English
CNT-01452,Documentary Documentary 1452,Documentary,Documentary,2019,88,Medium ($1M-$10M),English
CNT-01453,Sports Movie 1453,Sports,Movie,2021,112,Medium ($1M-$10M),English
CNT-01454,Sports Live 1454,Sports,Live,2012,98,Medium ($1M-$10M),Korean
CNT-01455,Kids Movie 1455,Kids,Movie,2020,174,Blockbuster (>$50M),English
CNT-01456,Sci-Fi Series 1456,Sci-Fi,Series,2022,33,Blockbuster (>$50M),German
CNT-01457,Action Series 1457,Action,Series,2016,41,High ($10M-$50M),Korean
CNT-01458,Drama Movie 1458,Drama,Movie,2018,98,High ($10M-$50M),Spanish
CNT-01459,Action Series 1459,Action,Series,2023,24,Blockbuster (>$50M),English
CNT-01460,Comedy Movie 1460,Comedy,Movie,2017,117,Blockbuster (>$50M),English
CNT-01461,Sports Documentary 1461,Sports,Documentary,2020,53,Low (<$1M),French
CNT-01462,Thriller Series 1462,Thriller,Series,2012,47,High ($10M-$50M),Spanish
CNT-01463,News Movie 1463,News,Movie,2012,126,Low (<$1M),English
CNT-01464,Drama Movie 1464,Drama,Movie,2023,81,Low (<$1M),English
CNT-01465,Documentary Movie 1465,Documentary,Movie,2021,174,High ($10M-$50M),German
CNT-01466,Comedy Movie 1466,Comedy,Movie,2014,156,High ($10M-$50M),French
CNT-01467,News Movie 1467,News,Movie,2024,109,High ($10M-$50M),English
CNT-01468,Thriller Series 1468,Thriller,Series,2015,48,Medium ($1M-$10M),German
CNT-01469,Thriller Series 1469,Thriller,Series,2024,40,Blockbuster (>$50M),English
CNT-01470,Comedy Series 1470,Comedy,Series,2019,27,Medium ($1M-$10M),French
CNT-01471,Action Live 1471,Action,Live,2022,126,Medium ($1M-$10M),French
CNT-01472,Documentary Live 1472,Documentary,Live,2015,68,Low (<$1M),English
CNT-01473,Romance Series 1473,Romance,Series,2020,32,Low (<$1M),English
CNT-01474,News Movie 1474,News,Movie,2018,140,Medium ($1M-$10M),French
CNT-01475,Documentary Documentary 1475,Documentary,Documentary,2014,74,Low (<$1M),English
CNT-01476,Sports Series 1476,Sports,Series,2018,40,Low (<$1M),English
CNT-01477,Kids Series 1477,Kids,Series,2018,44,Low (<$1M),English
CNT-01478,Thriller Series 1478,Thriller,Series,2019,28,Medium ($1M-$10M),English
CNT-01479,Romance Series 1479,Romance,Series,2021,42,Medium ($1M-$10M),English
CNT-01480,News Series 1480,News,Series,2010,28,Medium ($1M-$10M),Spanish
CNT-01481,Kids Live 1481,Kids,Live,2013,105,High ($10M-$50M),English
CNT-01482,Romance Documentary 1482,Romance,Documentary,2018,48,Medium ($1M-$10M),English
CNT-01483,Thriller Movie 1483,Thriller,Movie,2012,100,Low (<$1M),French
CNT-01484,Thriller Series 1484,Thriller,Series,2016,45,Medium ($1M-$10M),French
CNT-01485,Sci-Fi Documentary 1485,Sci-Fi,Documentary,2022,64,Medium ($1M-$10M),English
CNT-01486,Romance Live 1486,Romance,Live,2019,49,Medium ($1M-$10M),Japanese
CNT-01487,Thriller Movie 1487,Thriller,Movie,2011,159,Low (<$1M),English
CNT-01488,Thriller Movie 1488,Thriller,Movie,2025,82,High ($10M-$50M),English
CNT-01489,Romance Series 1489,Romance,Series,2024,53,Low (<$1M),Spanish
CNT-01490,Sports Series 1490,Sports,Series,2015,47,Low (<$1M),Spanish
CNT-01491,Documentary Documentary 1491,Documentary,Documentary,2015,60,Low (<$1M),English
CNT-01492,Comedy Movie 1492,Comedy,Movie,2016,132,Low (<$1M),Japanese
CNT-01493,Action Movie 1493,Action,Movie,2018,149,Low (<$1M),Japanese
CNT-01494,Sci-Fi Series 1494,Sci-Fi,Series,2011,21,High ($10M-$50M),Spanish
CNT-01495,News Documentary 1495,News,Documentary,2025,94,High ($10M-$50M),English
CNT-01496,Comedy Movie 1496,Comedy,Movie,2025,112,High ($10M-$50M),English
CNT-01497,Sports Live 1497,Sports,Live,2022,81,Medium ($1M-$10M),English
CNT-01498,Thriller Series 1498,Thriller,Series,2018,23,Low (<$1M),English
CNT-01499,Drama Series 1499,Drama,Series,2021,52,High ($10M-$50M),Spanish
CNT-01500,Documentary Movie 1500,Documentary,Movie,2021,125,Medium ($1M-$10M),German
CNT-01501,Thriller Series 1501,Thriller,Series,2025,20,Medium ($1M-$10M),English
CNT-01502,Sci-Fi Live 1502,Sci-Fi,Live,2011,130,High ($10M-$50M),German
CNT-01503,Comedy Documentary 1503,Comedy,Documentary,2014,94,Low (<$1M),English
CNT-01504,Drama Series 1504,Drama,Series,2024,32,High ($10M-$50M),English
CNT-01505,Thriller Series 1505,Thriller,Series,2024,21,Blockbuster (>$50M),Korean
CNT-01506,Action Series 1506,Action,Series,2019,20,High ($10M-$50M),English
CNT-01507,Action Movie 1507,Action,Movie,2021,144,Low (<$1M),German
CNT-01508,News Movie 1508,News,Movie,2016,89,High ($10M-$50M),English
CNT-01509,Drama Series 1509,Drama,Series,2018,44,Medium ($1M-$10M),French
CNT-01510,Sports Movie 1510,Sports,Movie,2010,81,Blockbuster (>$50M),Korean
CNT-01511,Sci-Fi Series 1511,Sci-Fi,Series,2020,27,High ($10M-$50M),English
CNT-01512,Sci-Fi Movie 1512,Sci-Fi,Movie,2024,150,Medium ($1M-$10M),English
CNT-01513,Sports Movie 1513,Sports,Movie,2014,179,Medium ($1M-$10M),English
CNT-01514,Sci-Fi Series 1514,Sci-Fi,Series,2013,29,Medium ($1M-$10M),French
CNT-01515,Documentary Live 1515,Documentary,Live,2016,117,Medium ($1M-$10M),English
CNT-01516,Kids Movie 1516,Kids,Movie,2015,164,Low (<$1M),English
CNT-01517,Drama Series 1517,Drama,Series,2019,40,High ($10M-$50M),English
CNT-01518,News Series 1518,News,Series,2010,35,Medium ($1M-$10M),English
CNT-01519,Sports Live 1519,Sports,Live,2016,148,Low (<$1M),French
CNT-01520,News Documentary 1520,News,Documentary,2023,94,Low (<$1M),German
CNT-01521,Romance Series 1521,Romance,Series,2012,44,Medium ($1M-$10M),English
CNT-01522,News Live 1522,News,Live,2025,109,High ($10M-$50M),English
CNT-01523,Documentary Live 1523,Documentary,Live,2018,63,Blockbuster (>$50M),English
CNT-01524,Romance Live 1524,Romance,Live,2013,97,Blockbuster (>$50M),French
CNT-01525,Documentary Documentary 1525,Documentary,Documentary,2017,41,High ($10M-$50M),Japanese
CNT-01526,Romance Live 1526,Romance,Live,2025,79,Low (<$1M),Japanese
CNT-01527,Action Series 1527,Action,Series,2024,31,Low (<$1M),English
CNT-01528,Sports Movie 1528,Sports,Movie,2022,113,Blockbuster (>$50M),English
CNT-01529,Documentary Movie 1529,Documentary,Movie,2018,178,Blockbuster (>$50M),Korean
CNT-01530,Action Series 1530,Action,Series,2024,21,High ($10M-$50M),German
CNT-01531,Documentary Series 1531,Documentary,Series,2010,43,Medium ($1M-$10M),English
CNT-01532,Drama Series 1532,Drama,Series,2022,28,Medium ($1M-$10M),English
CNT-01533,Drama Live 1533,Drama,Live,2017,58,Low (<$1M),Japanese
CNT-01534,Kids Movie 1534,Kids,Movie,2023,138,Medium ($1M-$10M),Japanese
CNT-01535,News Movie 1535,News,Movie,2014,175,High ($10M-$50M),English
CNT-01536,Sci-Fi Series 1536,Sci-Fi,Series,2024,20,Medium ($1M-$10M),English
CNT-01537,Comedy Series 1537,Comedy,Series,2015,52,Low (<$1M),Japanese
CNT-01538,Action Series 1538,Action,Series,2020,34,Low (<$1M),French
CNT-01539,Documentary Documentary 1539,Documentary,Documentary,2015,92,Medium ($1M-$10M),English
CNT-01540,Documentary Series 1540,Documentary,Series,2018,20,Blockbuster (>$50M),English
CNT-01541,Action Series 1541,Action,Series,2013,23,Blockbuster (>$50M),English
CNT-01542,Drama Live 1542,Drama,Live,2023,34,High ($10M-$50M),Japanese
CNT-01543,News Movie 1543,News,Movie,2024,144,Blockbuster (>$50M),Japanese
CNT-01544,Comedy Movie 1544,Comedy,Movie,2025,105,Low (<$1M),English
CNT-01545,News Movie 1545,News,Movie,2025,80,Medium ($1M-$10M),English
CNT-01546,Thriller Series 1546,Thriller,Series,2021,53,High ($10M-$50M),French
CNT-01547,Documentary Series 1547,Documentary,Series,2013,48,Low (<$1M),German
CNT-01548,Sci-Fi Movie 1548,Sci-Fi,Movie,2023,171,Medium ($1M-$10M),English
CNT-01549,Comedy Series 1549,Comedy,Series,2017,28,Blockbuster (>$50M),English
CNT-01550,Drama Live 1550,Drama,Live,2020,72,Blockbuster (>$50M),Japanese
CNT-01551,Kids Series 1551,Kids,Series,2020,54,Low (<$1M),French
CNT-01552,Action Series 1552,Action,Series,2015,23,Medium ($1M-$10M),English
CNT-01553,News Movie 1553,News,Movie,2013,116,Medium ($1M-$10M),French
CNT-01554,Kids Movie 1554,Kids,Movie,2023,118,Medium ($1M-$10M),English
CNT-01555,Thriller Series 1555,Thriller,Series,2020,43,Medium ($1M-$10M),English
CNT-01556,Kids Movie 1556,Kids,Movie,2025,116,High ($10M-$50M),English
CNT-01557,Action Movie 1557,Action,Movie,2023,155,Low (<$1M),German
CNT-01558,Comedy Movie 1558,Comedy,Movie,2011,142,Medium ($1M-$10M),French
CNT-01559,Sports Series 1559,Sports,Series,2011,26,Medium ($1M-$10M),English
CNT-01560,Thriller Series 1560,Thriller,Series,2010,49,Medium ($1M-$10M),Spanish
CNT-01561,Sports Series 1561,Sports,Series,2015,51,Low (<$1M),French
CNT-01562,News Series 1562,News,Series,2014,43,Medium ($1M-$10M),English
CNT-01563,Comedy Documentary 1563,Comedy,Documentary,2013,55,Medium ($1M-$10M),English
CNT-01564,Action Series 1564,Action,Series,2013,24,Medium ($1M-$10M),French
CNT-01565,Romance Documentary 1565,Romance,Documentary,2016,93,Medium ($1M-$10M),English
CNT-01566,Comedy Series 1566,Comedy,Series,2019,21,Medium ($1M-$10M),English
CNT-01567,Thriller Documentary 1567,Thriller,Documentary,2023,95,High ($10M-$50M),English
CNT-01568,Action Series 1568,Action,Series,2024,28,Low (<$1M),English
CNT-01569,Kids Movie 1569,Kids,Movie,2017,98,High ($10M-$50M),German
CNT-01570,Sci-Fi Series 1570,Sci-Fi,Series,2012,26,Medium ($1M-$10M),Japanese
CNT-01571,Kids Movie 1571,Kids,Movie,2016,104,Low (<$1M),English
CNT-01572,Sci-Fi Series 1572,Sci-Fi,Series,2015,40,Low (<$1M),English
CNT-01573,News Movie 1573,News,Movie,2017,129,Low (<$1M),English
CNT-01574,Drama Series 1574,Drama,Series,2013,37,Medium ($1M-$10M),English
CNT-01575,News Movie 1575,News,Movie,2019,92,Medium ($1M-$10M),German
CNT-01576,Action Live 1576,Action,Live,2021,40,Low (<$1M),English
CNT-01577,News Series 1577,News,Series,2025,22,High ($10M-$50M),English
CNT-01578,Action Live 1578,Action,Live,2018,111,Blockbuster (>$50M),Spanish
CNT-01579,Comedy Series 1579,Comedy,Series,2011,24,Medium ($1M-$10M),English
CNT-01580,Documentary Live 1580,Documentary,Live,2014,39,Medium ($1M-$10M),English
CNT-01581,Sci-Fi Movie 1581,Sci-Fi,Movie,2021,144,Low (<$1M),German
CNT-01582,Romance Series 1582,Romance,Series,2021,45,High ($10M-$50M),Japanese
CNT-01583,News Series 1583,News,Series,2022,46,High ($10M-$50M),English
CNT-01584,Sci-Fi Movie 1584,Sci-Fi,Movie,2012,129,Medium ($1M-$10M),English
CNT-01585,Action Movie 1585,Action,Movie,2012,90,Medium ($1M-$10M),English
CNT-01586,Romance Documentary 1586,Romance,Documentary,2019,45,Low (<$1M),English
CNT-01587,News Live 1587,News,Live,2011,112,Low (<$1M),English
CNT-01588,Romance Documentary 1588,Romance,Documentary,2013,40,Medium ($1M-$10M),English
CNT-01589,Comedy Series 1589,Comedy,Series,2012,29,Medium ($1M-$10M),German
CNT-01590,Documentary Live 1590,Documentary,Live,2024,127,High ($10M-$50M),English
CNT-01591,News Series 1591,News,Series,2017,40,Medium ($1M-$10M),English
CNT-01592,Kids Movie 1592,Kids,Movie,2014,176,Low (<$1M),English
CNT-01593,Documentary Movie 1593,Documentary,Movie,2010,135,Blockbuster (>$50M),Korean
CNT-01594,Sci-Fi Documentary 1594,Sci-Fi,Documentary,2019,59,Blockbuster (>$50M),Spanish
CNT-01595,News Live 1595,News,Live,2013,134,Blockbuster (>$50M),English
CNT-01596,Sci-Fi Series 1596,Sci-Fi,Series,2021,47,High ($10M-$50M),Korean
CNT-01597,News Movie 1597,News,Movie,2021,176,Low (<$1M),French
CNT-01598,Thriller Series 1598,Thriller,Series,2016,50,Low (<$1M),French
CNT-01599,Thriller Series 1599,Thriller,Series,2010,26,Low (<$1M),English
CNT-01600,Comedy Live 1600,Comedy,Live,2019,32,High ($10M-$50M),French
CNT-01601,Comedy Series 1601,Comedy,Series,2013,55,Low (<$1M),French
CNT-01602,Comedy Movie 1602,Comedy,Movie,2024,109,Blockbuster (>$50M),English
CNT-01603,News Series 1603,News,Series,2025,27,Medium ($1M-$10M),English
CNT-01604,Sports Movie 1604,Sports,Movie,2016,164,Medium ($1M-$10M),French
CNT-01605,Comedy Movie 1605,Comedy,Movie,2010,168,Low (<$1M),English
CNT-01606,Sci-Fi Series 1606,Sci-Fi,Series,2012,41,Medium ($1M-$10M),German
CNT-01607,Sports Movie 1607,Sports,Movie,2012,144,Low (<$1M),English
CNT-01608,Kids Live 1608,Kids,Live,2010,94,High ($10M-$50M),German
CNT-01609,Documentary Series 1609,Documentary,Series,2018,28,Low (<$1M),English
CNT-01610,Comedy Movie 1610,Comedy,Movie,2013,88,Blockbuster (>$50M),Japanese
CNT-01611,Drama Movie 1611,Drama,Movie,2024,175,High ($10M-$50M),English
CNT-01612,Kids Series 1612,Kids,Series,2018,29,Medium ($1M-$10M),English
CNT-01613,Thriller Series 1613,Thriller,Series,2025,29,High ($10M-$50M),Japanese
CNT-01614,Documentary Live 1614,Documentary,Live,2010,63,Medium ($1M-$10M),English
CNT-01615,Documentary Documentary 1615,Documentary,Documentary,2023,81,Medium ($1M-$10M),French
CNT-01616,Drama Movie 1616,Drama,Movie,2025,133,High ($10M-$50M),Spanish
CNT-01617,Sports Series 1617,Sports,Series,2014,20,Low (<$1M),English
CNT-01618,Thriller Live 1618,Thriller,Live,2022,135,High ($10M-$50M),English
CNT-01619,Drama Movie 1619,Drama,Movie,2013,125,Medium ($1M-$10M),English
CNT-01620,Documentary Series 1620,Documentary,Series,2015,46,High ($10M-$50M),German
CNT-01621,Romance Movie 1621,Romance,Movie,2025,142,High ($10M-$50M),French
CNT-01622,Drama Movie 1622,Drama,Movie,2018,174,Medium ($1M-$10M),Spanish
CNT-01623,Kids Series 1623,Kids,Series,2025,51,Low (<$1M),English
CNT-01624,Sports Movie 1624,Sports,Movie,2024,99,High ($10M-$50M),French
CNT-01625,Sports Series 1625,Sports,Series,2025,40,Medium ($1M-$10M),Japanese
CNT-01626,Sports Documentary 1626,Sports,Documentary,2010,43,Medium ($1M-$10M),Korean
CNT-01627,Sports Series 1627,Sports,Series,2010,25,Blockbuster (>$50M),Korean
CNT-01628,Kids Documentary 1628,Kids,Documentary,2020,84,High ($10M-$50M),English
CNT-01629,Kids Movie 1629,Kids,Movie,2022,83,Low (<$1M),English
CNT-01630,Sci-Fi Movie 1630,Sci-Fi,Movie,2017,149,High ($10M-$50M),Korean
CNT-01631,Documentary Live 1631,Documentary,Live,2013,147,Medium ($1M-$10M),German
CNT-01632,Romance Movie 1632,Romance,Movie,2025,106,Blockbuster (>$50M),English
CNT-01633,Documentary Live 1633,Documentary,Live,2010,93,Low (<$1M),English
CNT-01634,Sports Documentary 1634,Sports,Documentary,2016,65,Blockbuster (>$50M),English
CNT-01635,News Series 1635,News,Series,2024,52,Low (<$1M),English
CNT-01636,Drama Series 1636,Drama,Series,2019,45,Medium ($1M-$10M),English
CNT-01637,Action Documentary 1637,Action,Documentary,2020,62,Low (<$1M),French
CNT-01638,Drama Live 1638,Drama,Live,2023,63,Blockbuster (>$50M),French
CNT-01639,Comedy Live 1639,Comedy,Live,2024,34,Blockbuster (>$50M),English
CNT-01640,Sports Movie 1640,Sports,Movie,2019,117,Medium ($1M-$10M),French
CNT-01641,Comedy Movie 1641,Comedy,Movie,2011,115,High ($10M-$50M),German
CNT-01642,Drama Movie 1642,Drama,Movie,2023,115,High ($10M-$50M),English
CNT-01643,Sci-Fi Series 1643,Sci-Fi,Series,2023,36,Low (<$1M),English
CNT-01644,Comedy Movie 1644,Comedy,Movie,2023,140,Medium ($1M-$10M),English
CNT-01645,Action Movie 1645,Action,Movie,2025,134,Low (<$1M),French
CNT-01646,Documentary Series 1646,Documentary,Series,2018,27,Blockbuster (>$50M),English
CNT-01647,Comedy Series 1647,Comedy,Series,2019,37,High ($10M-$50M),English
CNT-01648,Sci-Fi Live 1648,Sci-Fi,Live,2016,140,Blockbuster (>$50M),English
CNT-01649,Sci-Fi Series 1649,Sci-Fi,Series,2016,37,Low (<$1M),French
